0.0,0.0,1.0
0.007236180904522613,0.0,1.0
0.014472361809045226,0.0,1.0
0.02170854271356784,0.0,1.0
0.028944723618090452,0.0,1.0
0.036180904522613064,0.0,1.0
0.04341708542713568,0.0,1.0
0.05065326633165829,0.0,1.0
0.057889447236180905,0.0,1.0
0.06512562814070352,0.0,1.0
0.07236180904522613,0.0,1.0
0.07959798994974875,0.0,1.0
0.08683417085427136,0.0,1.0
0.09407035175879397,0.0,1.0
0.10130653266331659,0.0,1.0
0.10854271356783919,0.0,1.0
0.11577889447236181,0.0,1.0
0.12301507537688443,0.0,1.0
0.13025125628140705,0.0,1.0
0.13748743718592965,0.0,1.0
0.14472361809045226,0.0,1.0
0.1519597989949749,0.0,1.0
0.1591959798994975,0.0,1.0
0.1664321608040201,0.0,1.0
0.17366834170854273,0.0,1.0
0.18090452261306533,0.0,1.0
0.18814070351758794,0.0,1.0
0.19537688442211054,0.0,1.0
0.20261306532663317,0.0,1.0
0.20984924623115578,0.0,1.0
0.21708542713567838,0.0,1.0
0.22432160804020101,0.0,1.0
0.23155778894472362,0.0,1.0
0.23879396984924622,0.0,1.0
0.24603015075376886,0.0,1.0
0.25326633165829143,0.0,1.0
0.2605025125628141,0.0,1.0
0.2677386934673367,0.0,1.0
0.2749748743718593,0.0,1.0
0.2822110552763819,0.0,1.0
0.2894472361809045,0.0,1.0
0.2966834170854271,0.0,1.0
0.3039195979899498,0.0,1.0
0.3111557788944724,0.0,1.0
0.318391959798995,0.0,1.0
0.3256281407035176,0.0,1.0
0.3328643216080402,0.0,1.0
0.3401005025125628,0.0,1.0
0.34733668341708546,0.0,1.0
0.35457286432160806,0.0,1.0
0.36180904522613067,0.0,1.0
0.36904522613065327,0.0,1.0
0.3762814070351759,0.0,1.0
0.3835175879396985,0.0,1.0
0.3907537688442211,0.0,1.0
0.39798994974874374,0.0,1.0
0.40522613065326635,0.0,1.0
0.41246231155778895,0.0,1.0
0.41969849246231156,0.0,1.0
0.42693467336683416,0.0,1.0
0.43417085427135677,0.0,1.0
0.4414070351758794,0.0,1.0
0.44864321608040203,0.0,1.0
0.45587939698492463,0.0,1.0
0.46311557788944724,0.0,1.0
0.47035175879396984,0.0,1.0
0.47758793969849245,0.0,1.0
0.48482412060301505,0.0,1.0
0.4920603015075377,0.0,1.0
0.4992964824120603,0.0,1.0
0.5065326633165829,0.0,1.0
0.5137688442211056,0.0,1.0
0.5210050251256282,0.0,1.0
0.5282412060301508,0.0,1.0
0.5354773869346734,0.0,1.0
0.542713567839196,0.0,1.0
0.5499497487437186,0.0,1.0
0.5571859296482412,0.0,1.0
0.5644221105527638,0.0,1.0
